tournament,bid,seed,rWon,code,school,gender,speaks,phouse,location,state,grad,numGender,facPhouse,facInstate,numInstate
Princeton,Semis,83,3,Thomas Jefferson HSST NBa,Thomas Jefferson HSST,male,112.4,0,New Jersey,NA,NA,1,non-Powerhouse,NA,NA
Princeton,Semis,82,3,Thomas Jefferson HSST RM,Thomas Jefferson HSST,female,112.5,0,New Jersey,NA,NA,0,non-Powerhouse,NA,NA
Princeton,Semis,80,3,Thomas Jefferson HSST SK,Thomas Jefferson HSST,male,112.6,0,New Jersey,NA,NA,1,non-Powerhouse,NA,NA
Princeton,Semis,61,3,Thomas Jefferson HSST VTa,Thomas Jefferson HSST,male,114.2,0,New Jersey,NA,NA,1,non-Powerhouse,NA,NA
Princeton,Semis,112,2,Timothy Christian JM,Timothy Christian,male,111.2,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Princeton,Semis,109,2,Timothy Christian JR,Timothy Christian,female,111.4,0,New Jersey,New Jersey,2017,0,non-Powerhouse,instate,1
Princeton,Semis,111,2,Timothy Christian RJ,Timothy Christian,female,111.28,0,New Jersey,New Jersey,2016,0,non-Powerhouse,instate,1
Princeton,Semis,85,3,Unionville DH,Unionville,male,112.3,0,New Jersey,Pennsylvania,2017,1,non-Powerhouse,outofstate,0
Princeton,Semis,70,3,Unionville RS,Unionville,male,113.5,0,New Jersey,Pennsylvania,2018,1,non-Powerhouse,outofstate,0
Princeton,Semis,125,2,Unionville SY,Unionville,male,109,0,New Jersey,Pennsylvania,2018,1,non-Powerhouse,outofstate,0
Princeton,Semis,12,5,Upper Arlington HW,Upper Arlington,male,115.7,0,New Jersey,Ohio,2016,1,non-Powerhouse,outofstate,0
Princeton,Semis,123,2,West Broward VK,West Broward,female,109.3,0,New Jersey,Florida,2018,0,non-Powerhouse,outofstate,0
Princeton,Semis,32,4,Westford AS,Westford,female,115.1,0,New Jersey,Massachusetts,2016,0,non-Powerhouse,outofstate,0
Ridge,Finals,65,1,Bridgewater Raritan JB,Bridgewater Raritan,female,81.9,0,New Jersey,New Jersey,2017,0,non-Powerhouse,instate,1
Ridge,Finals,51,2,Bridgewater Raritan JC,Bridgewater Raritan,male,83.5,0,New Jersey,New Jersey,2017,1,non-Powerhouse,instate,1
Ridge,Finals,34,2,Bridgewater Raritan RK,Bridgewater Raritan,female,85.9,0,New Jersey,New Jersey,2017,0,non-Powerhouse,instate,1
Ridge,Finals,54,1,Bridgewater Raritan VR,Bridgewater Raritan,male,85.5,0,New Jersey,New Jersey,2018,1,non-Powerhouse,instate,1
Ridge,Finals,20,3,Bronx HS Of Science JJ,Bronx HS Of Science,female,85.6,0,New Jersey,New York,2018,0,non-Powerhouse,outofstate,0
Ridge,Finals,67,1,Bronx HS Of Science NS,Bronx HS Of Science,female,81.6,0,New Jersey,New York,2018,0,non-Powerhouse,outofstate,0
Ridge,Finals,10,3,Byram Hills AW,Byram Hills,male,87.1,1,New Jersey,New York,2016,1,Powerhouse,outofstate,0
Ridge,Finals,44,2,Byram Hills RP,Byram Hills,male,84.9,1,New Jersey,New York,2017,1,Powerhouse,outofstate,0
Ridge,Finals,70,1,Chaminade KB,Chaminade,male,80,0,New Jersey,New York,2018,1,non-Powerhouse,outofstate,0
Ridge,Finals,27,3,Chaminade MI,Chaminade,male,84,0,New Jersey,New York,2017,1,non-Powerhouse,outofstate,0
Ridge,Finals,28,3,Delbarton VK,Delbarton,male,82.3,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Ridge,Finals,26,3,Edgemont Jr./Sr. FH,Edgemont Jr./Sr.,female,84.8,0,New Jersey,New York,2016,0,non-Powerhouse,outofstate,0
Ridge,Finals,31,2,Harrison LC,Harrison,female,86.5,0,New Jersey,New York,2018,0,non-Powerhouse,outofstate,0
Ridge,Finals,9,3,Harrison RP,Harrison,male,87.3,0,New Jersey,New York,2017,1,non-Powerhouse,outofstate,0
Ridge,Finals,13,3,Harrison SO,Harrison,female,86.5,0,New Jersey,New York,2017,0,non-Powerhouse,outofstate,0
Ridge,Finals,4,4,Hendrick Hudson MG,Hendrick Hudson,male,86.9,0,New Jersey,New York,2017,1,non-Powerhouse,outofstate,0
Ridge,Finals,24,3,Hunter TF,Hunter,male,85.1,0,New Jersey,New York,2018,1,non-Powerhouse,outofstate,0
Ridge,Finals,60,1,Lexington AA,Lexington,female,82.9,0,New Jersey,Massachusetts,2018,0,non-Powerhouse,outofstate,0
Ridge,Finals,57,1,Lexington AS,Lexington,female,83.3,0,New Jersey,Massachusetts,2018,0,non-Powerhouse,outofstate,0
Ridge,Finals,25,3,Lexington CL,Lexington,female,84.9,0,New Jersey,Massachusetts,2017,0,non-Powerhouse,outofstate,0
Ridge,Finals,69,1,Lexington GN,Lexington,female,80.75,0,New Jersey,Massachusetts,2018,0,non-Powerhouse,outofstate,0
Ridge,Finals,8,3,Lexington KB,Lexington,female,87.6,0,New Jersey,Massachusetts,2017,0,non-Powerhouse,outofstate,0
Ridge,Finals,72,0,Lexington MF,Lexington,female,82.5,0,New Jersey,Massachusetts,2018,0,non-Powerhouse,outofstate,0
Ridge,Finals,6,3,Lexington NB,Lexington,male,88.3,0,New Jersey,Massachusetts,2017,1,non-Powerhouse,outofstate,0
Ridge,Finals,38,2,Lexington VV,Lexington,male,85.7,0,New Jersey,Massachusetts,2017,1,non-Powerhouse,outofstate,0
Ridge,Finals,16,3,Loyola Blakefield AB,Loyola Blakefield,male,86,0,New Jersey,Maryland,2016,1,non-Powerhouse,outofstate,0
Ridge,Finals,41,2,Loyola Blakefield JH,Loyola Blakefield,male,85.5,0,New Jersey,Maryland,2016,1,non-Powerhouse,outofstate,0
Ridge,Finals,48,2,Loyola Blakefield JT,Loyola Blakefield,male,84.4,0,New Jersey,Maryland,2017,1,non-Powerhouse,outofstate,0
Ridge,Finals,66,1,Millburn CR,Millburn,male,81.8,0,New Jersey,New Jersey,2018,1,non-Powerhouse,instate,1
Ridge,Finals,71,0,Millburn DV,Millburn,male,83.7,0,New Jersey,New Jersey,2018,1,non-Powerhouse,instate,1
Ridge,Finals,36,2,Millburn PH,Millburn,male,85.8,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Ridge,Finals,2,4,Millburn WH,Millburn,male,88.8,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Ridge,Finals,17,3,Monticello KC,Monticello,male,86,0,New Jersey,New York,2016,1,non-Powerhouse,outofstate,0
Ridge,Finals,49,2,Montville AH,Montville,male,83.8,0,New Jersey,New Jersey,2018,1,non-Powerhouse,instate,1
Ridge,Finals,47,2,Montville AL,Montville,male,84.4,0,New Jersey,New Jersey,2018,1,non-Powerhouse,instate,1
Ridge,Finals,58,1,Montville AS,Montville,male,83.2,0,New Jersey,New Jersey,2018,1,non-Powerhouse,instate,1
Ridge,Finals,18,3,Montville DM,Montville,female,85.8,0,New Jersey,New Jersey,2016,0,non-Powerhouse,instate,1
Ridge,Finals,42,2,Montville EJ,Montville,male,85.1,0,New Jersey,New Jersey,2018,1,non-Powerhouse,instate,1
Ridge,Finals,61,1,Montville KL,Montville,female,82.6,0,New Jersey,New Jersey,2018,0,non-Powerhouse,instate,1
Ridge,Finals,56,1,Montville LS,Montville,male,83.5,0,New Jersey,New Jersey,2017,1,non-Powerhouse,instate,1
Ridge,Finals,35,2,Montville RU,Montville,male,85.9,0,New Jersey,New Jersey,2017,1,non-Powerhouse,instate,1
Ridge,Finals,53,2,Montville VH,Montville,female,82.6,0,New Jersey,New Jersey,2016,0,non-Powerhouse,instate,1
Ridge,Finals,5,3,Newark Science AK,Newark Science,male,89.5,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Ridge,Finals,1,4,Newark Science BA,Newark Science,female,89.8,0,New Jersey,New Jersey,2017,0,non-Powerhouse,instate,1
Ridge,Finals,11,3,Newark Science DA,Newark Science,male,86.6,0,New Jersey,New Jersey,2017,1,non-Powerhouse,instate,1
Ridge,Finals,46,2,Newark Science DJ,Newark Science,male,84.5,0,New Jersey,New Jersey,2017,1,non-Powerhouse,instate,1
Ridge,Finals,14,3,Newark Science SM,Newark Science,female,86.2,0,New Jersey,New Jersey,2017,0,non-Powerhouse,instate,1
Ridge,Finals,23,3,Pingry AG,Pingry,female,85.1,0,New Jersey,New Jersey,2017,0,non-Powerhouse,instate,1
Ridge,Finals,33,2,Princeton EO,Princeton,male,86.1,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Ridge,Finals,19,3,Princeton JK,Princeton,male,85.7,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Ridge,Finals,40,2,Princeton MMe,Princeton,female,85.6,0,New Jersey,New Jersey,2017,0,non-Powerhouse,instate,1
Ridge,Finals,30,2,Princeton MN,Princeton,female,86.8,0,New Jersey,New Jersey,2016,0,non-Powerhouse,instate,1
Ridge,Finals,74,0,Randolph AH,Randolph,female,82,0,New Jersey,New Jersey,2018,0,non-Powerhouse,instate,1
Ridge,Finals,32,2,Randolph AP,Randolph,female,86.2,0,New Jersey,New Jersey,2017,0,non-Powerhouse,instate,1
Ridge,Finals,21,3,Randolph EW,Randolph,female,85.6,0,New Jersey,New Jersey,2016,0,non-Powerhouse,instate,1
Ridge,Finals,7,3,Randolph HK,Randolph,male,87.7,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Ridge,Finals,62,1,Scarsdale AF,Scarsdale,female,82.5,1,New Jersey,New York,2018,0,Powerhouse,outofstate,0
Ridge,Finals,63,1,Scarsdale AW,Scarsdale,female,82,1,New Jersey,New York,2018,0,Powerhouse,outofstate,0
Ridge,Finals,22,3,Scarsdale GZ,Scarsdale,female,85.3,1,New Jersey,New York,2017,0,Powerhouse,outofstate,0
Ridge,Finals,29,2,Scarsdale SJ,Scarsdale,female,87.2,1,New Jersey,New York,2016,0,Powerhouse,outofstate,0
Ridge,Finals,15,3,Stuyvesant AS,Stuyvesant,male,86.1,0,New Jersey,New York,2017,1,non-Powerhouse,outofstate,0
Ridge,Finals,68,1,Stuyvesant HG,Stuyvesant,male,81.5,0,New Jersey,New York,2018,1,non-Powerhouse,outofstate,0
Ridge,Finals,12,3,Stuyvesant KF,Stuyvesant,female,86.5,0,New Jersey,New York,2017,0,non-Powerhouse,outofstate,0
Ridge,Finals,43,2,Stuyvesant OG,Stuyvesant,female,85,0,New Jersey,New York,2017,0,non-Powerhouse,outofstate,0
Ridge,Finals,37,2,Stuyvesant PY,Stuyvesant,female,85.7,0,New Jersey,New York,2018,0,non-Powerhouse,outofstate,0
Ridge,Finals,50,2,Stuyvesant SV,Stuyvesant,female,83.6,0,New Jersey,New York,NA,0,non-Powerhouse,outofstate,0
Ridge,Finals,45,2,Stuyvesant TC,Stuyvesant,female,84.85,0,New Jersey,New York,2016,0,non-Powerhouse,outofstate,0
Ridge,Finals,3,4,Success Academy SC,Success Academy,male,88.3,0,New Jersey,New York,2018,1,non-Powerhouse,outofstate,0
Ridge,Finals,52,2,Timothy Christian JM,Timothy Christian,male,83.3,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Ridge,Finals,55,1,Timothy Christian SJ,Timothy Christian,male,84.8,0,New Jersey,New Jersey,2017,1,non-Powerhouse,instate,1
Ridge,Finals,76,0,Whippany Park AC,Whippany Park,female,80,0,New Jersey,New Jersey,2018,0,non-Powerhouse,instate,1
Ridge,Finals,64,1,Whippany Park BG,Whippany Park,female,82,0,New Jersey,New Jersey,2018,0,non-Powerhouse,instate,1
Ridge,Finals,75,0,Whippany Park KR,Whippany Park,female,81.5,0,New Jersey,New Jersey,2016,0,non-Powerhouse,instate,1
Ridge,Finals,39,2,Whippany Park LC,Whippany Park,female,85.65,0,New Jersey,New Jersey,2016,0,non-Powerhouse,instate,1
Ridge,Finals,59,1,Whippany Park MC,Whippany Park,male,83,0,New Jersey,New Jersey,2016,1,non-Powerhouse,instate,1
Ridge,Finals,73,0,Whippany Park SD,Whippany Park,female,82.5,0,New Jersey,New Jersey,2018,0,non-Powerhouse,instate,1
Scarsdale,Semis,31,3,Bridgewater Raritan RK,Bridgewater Raritan,female,114.7,0,New York,New Jersey,2017,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,67,1,Bronx Science AC,Bronx Science,female,108.5,0,New York,New York,2018,0,non-Powerhouse,instate,1
Scarsdale,Semis,71,0,Bronx Science AS,Bronx Science,male,108.5,0,New York,New York,2018,1,non-Powerhouse,instate,1
Scarsdale,Semis,27,3,Bronx Science DR,Bronx Science,male,116.3,0,New York,New York,2016,1,non-Powerhouse,instate,1
Scarsdale,Semis,64,1,Bronx Science SR,Bronx Science,female,110.6,0,New York,New York,2018,0,non-Powerhouse,instate,1
Scarsdale,Semis,65,1,Bronx Science UB,Bronx Science,female,110.1,0,New York,New York,2018,0,non-Powerhouse,instate,1
Scarsdale,Semis,57,2,Byram Hills AS,Byram Hills,female,110.5,1,New York,New York,2017,0,Powerhouse,instate,1
Scarsdale,Semis,36,3,Byram Hills AW,Byram Hills,male,113.5,1,New York,New York,2016,1,Powerhouse,instate,1
Scarsdale,Semis,50,2,Byram Hills CS,Byram Hills,male,113.1,1,New York,New York,2016,1,Powerhouse,instate,1
Scarsdale,Semis,4,5,Byram Hills JB,Byram Hills,male,116,1,New York,New York,2017,1,Powerhouse,instate,1
Scarsdale,Semis,47,3,Byram Hills JBi,Byram Hills,male,111.3,1,New York,New York,2017,1,Powerhouse,instate,1
Scarsdale,Semis,15,4,Byram Hills PE,Byram Hills,male,115,1,New York,New York,2016,1,Powerhouse,instate,1
Scarsdale,Semis,21,4,Byram Hills SC,Byram Hills,female,113.5,1,New York,New York,2016,0,Powerhouse,instate,1
Scarsdale,Semis,8,5,Collegiate DM,Collegiate,male,114.8,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,43,3,Collegiate HL,Collegiate,male,112.3,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,58,2,Collegiate JP,Collegiate,male,110.5,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,44,3,Collegiate MOs,Collegiate,male,111.7,0,New York,New York,2018,1,non-Powerhouse,instate,1
Scarsdale,Semis,12,4,Delbarton VK,Delbarton,male,115.9,0,New York,New Jersey,2016,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,35,3,Harrison AE,Harrison,male,113.5,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,40,3,Harrison BS,Harrison,male,113.1,0,New York,New York,2018,1,non-Powerhouse,instate,1
Scarsdale,Semis,54,2,Harrison CS,Harrison,male,111.1,0,New York,New York,2018,1,non-Powerhouse,instate,1
Scarsdale,Semis,34,3,Harrison EB,Harrison,male,113.6,0,New York,New York,2016,1,non-Powerhouse,instate,1
Scarsdale,Semis,33,3,Harrison LC,Harrison,female,113.7,0,New York,New York,2018,0,non-Powerhouse,instate,1
Scarsdale,Semis,10,4,Harrison MZ,Harrison,male,116.3,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,29,3,Harrison RP,Harrison,male,115.2,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,30,3,Hendrick Hudson MG,Hendrick Hudson,male,114.7,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,48,3,Hunter ML,Hunter,female,110.12,0,New York,New York,2018,0,non-Powerhouse,instate,1
Scarsdale,Semis,22,4,Hunter MS,Hunter,female,113.4,0,New York,New York,2018,0,non-Powerhouse,instate,1
Scarsdale,Semis,26,4,Hunter TC,Hunter,female,111,0,New York,New York,2018,0,non-Powerhouse,instate,1
Scarsdale,Semis,20,4,Lake Highland Prep AA,Lake Highland Prep,male,114.5,1,New York,Florida,2018,1,Powerhouse,outofstate,0
Scarsdale,Semis,2,6,Lake Highland Prep NK,Lake Highland Prep,male,117.6,1,New York,Florida,2016,1,Powerhouse,outofstate,0
Scarsdale,Semis,56,2,Lexington CC,Lexington,female,111,0,New York,Massachusetts,2018,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,72,0,Lexington DW,Lexington,male,108,0,New York,Massachusetts,2018,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,61,2,Lexington LW,Lexington,male,110,0,New York,Massachusetts,2018,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,55,2,Lexington MF,Lexington,female,111.08,0,New York,Massachusetts,2018,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,13,4,Lexington NB,Lexington,male,115.4,0,New York,Massachusetts,2017,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,52,2,Lexington NG,Lexington,male,112.1,0,New York,Massachusetts,2017,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,38,3,Lexington RW,Lexington,male,113.3,0,New York,Massachusetts,2018,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,37,3,Lexington VV,Lexington,male,113.4,0,New York,Massachusetts,2017,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,14,4,Millburn CS,Millburn,male,115.3,0,New York,New Jersey,2017,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,3,5,Millburn WH,Millburn,male,116.5,0,New York,New Jersey,2016,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,68,1,Monticello AM,Monticello,male,108.08,0,New York,New York,2018,1,non-Powerhouse,instate,1
Scarsdale,Semis,28,3,Monticello DA,Monticello,male,115.5,0,New York,New York,2016,1,non-Powerhouse,instate,1
Scarsdale,Semis,42,3,Monticello KC,Monticello,male,112.6,0,New York,New York,2016,1,non-Powerhouse,instate,1
Scarsdale,Semis,1,6,Newark Science AK,Newark Science,male,118,0,New York,New Jersey,2016,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,18,4,Newark Science BA,Newark Science,female,114.7,0,New York,New Jersey,2017,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,16,4,Newark Science DA,Newark Science,male,115,0,New York,New Jersey,2017,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,53,2,Newark Science DJ,Newark Science,male,111.7,0,New York,New Jersey,2017,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,62,2,Newark Science SM,Newark Science,female,109.5,0,New York,New Jersey,2017,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,32,3,Newtown AH,Newtown,female,114.5,0,New York,NA,NA,0,non-Powerhouse,NA,NA
Scarsdale,Semis,66,1,Newtown CT,Newtown,male,108.7,0,New York,NA,NA,1,non-Powerhouse,NA,NA
Scarsdale,Semis,51,2,Randolph EW,Randolph,female,112.5,0,New York,New Jersey,2016,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,7,5,Randolph HK,Randolph,male,115.4,0,New York,New Jersey,2016,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,19,4,Ridge NP,Ridge,female,114.5,0,New York,New Jersey,2016,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,6,5,Ridge SK,Ridge,male,115.6,0,New York,New Jersey,2017,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,45,3,Ridge VT,Ridge,male,111.6,0,New York,New Jersey,2018,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,23,4,Ridge WW,Ridge,male,113.3,0,New York,New Jersey,2016,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,49,3,Stuyvesant ASh,Stuyvesant,male,109.6,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,69,1,Stuyvesant HG,Stuyvesant,male,107.8,0,New York,New York,2018,1,non-Powerhouse,instate,1
Scarsdale,Semis,25,4,Stuyvesant KF,Stuyvesant,female,112,0,New York,New York,2017,0,non-Powerhouse,instate,1
Scarsdale,Semis,24,4,Stuyvesant KLi,Stuyvesant,male,113.2,0,New York,New York,2018,1,non-Powerhouse,instate,1
Scarsdale,Semis,41,3,Stuyvesant MR,Stuyvesant,female,112.7,0,New York,New York,2016,0,non-Powerhouse,instate,1
Scarsdale,Semis,17,4,Stuyvesant SL,Stuyvesant,female,114.7,0,New York,New York,2016,0,non-Powerhouse,instate,1
Scarsdale,Semis,39,3,Stuyvesant TC,Stuyvesant,female,113.3,0,New York,New York,2016,0,non-Powerhouse,instate,1
Scarsdale,Semis,9,5,Success Academy SC,Success Academy,male,114,0,New York,New York,2018,1,non-Powerhouse,instate,1
Scarsdale,Semis,5,5,Syosset AM,Syosset,male,116,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,11,4,Syosset JW,Syosset,male,116.1,0,New York,New York,2017,1,non-Powerhouse,instate,1
Scarsdale,Semis,70,1,Timothy Christian CJ,Timothy Christian,female,107.28,0,New York,New Jersey,2017,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,59,2,Timothy Christian JM,Timothy Christian,male,110.1,0,New York,New Jersey,2016,1,non-Powerhouse,outofstate,0
Scarsdale,Semis,60,2,Timothy Christian JR,Timothy Christian,female,110,0,New York,New Jersey,2017,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,63,2,Timothy Christian RJ,Timothy Christian,female,109.12,0,New York,New Jersey,2016,0,non-Powerhouse,outofstate,0
Scarsdale,Semis,46,3,Timothy Christian SJ,Timothy Christian,male,111.5,0,New York,New Jersey,2017,1,non-Powerhouse,outofstate,0
St. Marks,Octas,81,2,Anderson BD,Anderson,female,111.3,0,Texas,Texas,2018,0,non-Powerhouse,instate,1
St. Marks,Octas,94,1,Anderson JB,Anderson,male,109.74,0,Texas,Texas,2017,1,non-Powerhouse,instate,1
St. Marks,Octas,74,2,Ann Richards AM,Ann Richards,female,113,0,Texas,Texas,2017,0,non-Powerhouse,instate,1
St. Marks,Octas,26,4,Apple Valley JB,Apple Valley,male,115.1,0,Texas,Minnesota,2017,1,non-Powerhouse,outofstate,0
St. Marks,Octas,8,5,Apple Valley PH,Apple Valley,male,116.4,0,Texas,Minnesota,2016,1,non-Powerhouse,outofstate,0
St. Marks,Octas,97,0,Cabot BG,Cabot,female,108.9,0,Texas,Arizona,2017,0,non-Powerhouse,outofstate,0
St. Marks,Octas,93,1,Cabot ZA,Cabot,male,111.1,0,Texas,Arizona,2017,1,non-Powerhouse,outofstate,0
St. Marks,Octas,92,1,Canyon Crest CC,Canyon Crest,female,111.4,0,Texas,California,2017,0,non-Powerhouse,outofstate,0
St. Marks,Octas,75,2,Canyon Crest KL,Canyon Crest,male,112.8,0,Texas,California,2018,1,non-Powerhouse,outofstate,0
St. Marks,Octas,98,0,Cascia Hall CG,Cascia Hall,male,108.7,0,Texas,Oklahoma,2018,1,non-Powerhouse,outofstate,0
St. Marks,Octas,89,1,Cascia Hall CR,Cascia Hall,female,112.9,0,Texas,Oklahoma,2016,0,non-Powerhouse,outofstate,0
St. Marks,Octas,10,5,Cedar Park MG,Cedar Park,female,114.8,0,Texas,Texas,2017,0,non-Powerhouse,instate,1
St. Marks,Octas,55,3,Cedar Park MT,Cedar Park,female,113.2,0,Texas,Texas,2017,0,non-Powerhouse,instate,1
St. Marks,Octas,61,3,Colleyville Heritage AS,Colleyville Heritage,female,112.1,0,Texas,Texas,2017,0,non-Powerhouse,instate,1
St. Marks,Octas,96,0,Colleyville Heritage MS,Colleyville Heritage,female,110.7,0,Texas,Texas,2017,0,non-Powerhouse,instate,1
St. Marks,Octas,86,2,Crosby JM,Crosby,female,108.8,0,Texas,Texas,2016,0,non-Powerhouse,instate,1
St. Marks,Octas,21,4,Cypress Falls KS,Cypress Falls,male,115.3,0,Texas,Texas,2016,1,non-Powerhouse,instate,1
St. Marks,Octas,90,1,Cypress Falls SR,Cypress Falls,female,112.8,0,Texas,Texas,2017,0,non-Powerhouse,instate,1
St. Marks,Octas,9,5,Dulles AW,Dulles,male,115.7,0,Texas,Texas,2017,1,non-Powerhouse,instate,1
St. Marks,Octas,53,3,Dulles KS,Dulles,male,113.8,0,Texas,Texas,2016,1,non-Powerhouse,instate,1
St. Marks,Octas,15,4,Dulles NB,Dulles,male,116.7,0,Texas,Texas,2016,1,non-Powerhouse,instate,1
St. Marks,Octas,46,3,Episcopal AB,Episcopal,male,114.2,0,Texas,Texas,2016,1,non-Powerhouse,instate,1
St. Marks,Octas,79,2,Grapevine NS,Grapevine,male,111.7,0,Texas,Texas,2016,1,non-Powerhouse,instate,1
St. Marks,Octas,69,2,Grapevine PT,Grapevine,male,113.6,0,Texas,Texas,2016,1,non-Powerhouse,instate,1
St. Marks,Octas,1,6,Greenhill BE,Greenhill,male,118.9,1,Texas,Texas,2016,1,Powerhouse,instate,1
St. Marks,Octas,2,6,Greenhill GB,Greenhill,male,116.7,1,Texas,Texas,2016,1,Powerhouse,instate,1
St. Marks,Octas,64,3,Greenhill SA,Greenhill,female,111.3,1,Texas,Texas,2018,0,Powerhouse,instate,1
St. Marks,Octas,62,3,Greenhill SK,Greenhill,female,111.9,1,Texas,Texas,2018,0,Powerhouse,instate,1
